id,alias
3112,VKQ
3112,Invesco Municipal Trust
3113,VLO
3113,Valero Energy Corporation
3114,VLP
3114,Valero Energy Partners
3115,VLRS
3115,Controladora
3115,Controladora Vuela
3115,Controladora Vuela Compania
3116,VLT
3116,Invesco High
3116,Invesco High Income
3117,VLY
3118,VLY.W
3119,VMC
3119,Vulcan Materials
3119,Vulcan Materials Company
3120,VMEM
3120,"Violin Memory,"
3120,"Violin Memory, Inc."
3121,VMI
3121,Valmont
3121,"Valmont Industries,"
3121,"Valmont Industries, Inc."
3122,VMO
3122,Invesco Municipal Opportunity
3123,VMW
3123,Vmware
3123,"Vmware, Inc."
3123,"Vmware, Inc. Common"
3124,VNCE
3124,Vince Holding
3124,Vince Holding Corp.
3125,VNO
3126,VNO-G
3127,VNO-I
3128,VNO-J
3129,VNO-K
3130,VNO-L
3131,VNO.V
3132,VNTV
3132,Vantiv
3132,"Vantiv, Inc."
3132,"Vantiv, Inc. Class"
3133,VOC
3133,VOC Energy
3133,VOC Energy Trust
3134,VOYA
3134,"Voya Financial,"
3134,"Voya Financial, Inc."
3135,VPG
3135,Vishay Precision
3135,"Vishay Precision Group,"
3136,VPV
3136,Invesco Pennsylvania
3136,Invesco Pennsylvania Value
3137,VR
3137,Validus
3137,"Validus Holdings,"
3137,"Validus Holdings, Ltd."
3138,VRS
3138,Verso
3138,Verso Corporation
3138,Verso Corporation Common
3139,VRTV
3139,Veritiv
3139,Veritiv Corporation
3139,Veritiv Corporation Common
3140,VRX
3140,Valeant
3140,Valeant Pharmaceuticals
3140,"Valeant Pharmaceuticals International,"
3141,VSH
3141,"Vishay Intertechnology,"
3141,"Vishay Intertechnology, Inc."
3142,VSI
3142,"Vitamin Shoppe,"
3142,"Vitamin Shoppe, Inc"
3143,VSLR
3143,Vivint
3143,"Vivint Solar,"
3143,"Vivint Solar, Inc."
3144,VTA
3144,Invesco Credit
3144,Invesco Credit Opportunities
3145,VTN
3146,VTR
3146,"Ventas, Inc."
3146,"Ventas, Inc. Common"
3147,VTRB
3147,"Ventas Realty,"
3147,"Ventas Realty, Limited"
3148,VTTI
3148,VTTI Energy
3148,VTTI Energy Partners
3149,VVC
3149,Vectren
3149,Vectren Corporation
3149,Vectren Corporation Common
3150,VVI
3150,Viad
3150,Viad Corp
3150,Viad Corp Common
3151,VVR
3151,Invesco Senior
3151,Invesco Senior Income
3152,VZ
3153,VZA
3154,W
3154,Wayfair
3154,Wayfair Inc.
3154,Wayfair Inc. Class
3155,WAB
3155,Westinghouse
3155,Westinghouse Air
3155,Westinghouse Air Brake
3156,WAC
3156,Walter Investment
3156,Walter Investment Management
3157,WAGE
3157,WageWorks
3157,"WageWorks, Inc."
3157,"WageWorks, Inc. Common"
3158,WAIR
3158,Wesco Aircraft
3158,"Wesco Aircraft Holdings,"
3159,Western Alliance
3159,Western Alliance Bancorporation
3160,WAT
3160,Waters
3160,Waters Corporation
3160,Waters Corporation Common
3161,WBAI
3161,500.com
3161,500.com Limited
3161,500.com Limited American
3162,WBC
3162,Wabco
3162,Wabco Holdings
3162,Wabco Holdings Inc.
3163,WBK
3163,Westpac
3163,Westpac Banking
3163,Westpac Banking Corporation
3164,WBS
3165,WBS-E
3166,WBS.W
3167,WCC
3167,"WESCO International,"
3167,"WESCO International, Inc."
3168,WCG
3168,Wellcare Health
3168,"Wellcare Health Plans,"
3169,WCI
3169,WCIC
3169,"WCI Communities,"
3169,"WCI Communities, Inc."
3170,WCN
3170,"Waste Connections,"
3170,"Waste Connections, Inc."
3171,WD
3171,Walker &
3171,"Walker & Dunlop,"
3172,WDAY
3172,Workday
3172,"Workday, Inc."
3172,"Workday, Inc. Common"
3173,WDR
3173,Waddell
3173,Waddell &
3173,Waddell & Reed
3174,WEA
3174,Western Asset Bond
3175,WEC
3175,Wisconsin
3175,Wisconsin Energy
3175,Wisconsin Energy Corporation
3176,WES
3176,"Western Gas Partners,"
3177,WEX
3177,WEX Inc.
3177,WEX Inc. common
3178,WF
3178,Woori
3178,Woori Bank
3178,Woori Bank American
3179,WFC
3180,WFC-J
3181,WFC-L
3182,WFC-N
3183,WFC-O
3184,WFC-P
3185,WFC-Q
3186,WFC-R
3187,WFC-T
3188,WFC.W
3189,WFE-A
3190,WFT
3190,Weatherford
3190,Weatherford International
3190,Weatherford International plc
3191,WG
3191,Willbros
3191,"Willbros Group,"
3191,"Willbros Group, Inc."
3192,WGL
3192,WGL Holdings
3192,WGL Holdings IncCommon
3193,WGO
3193,Winnebago
3193,"Winnebago Industries,"
3193,"Winnebago Industries, Inc."
3194,WGP
3194,Western Gas Equity
3195,WHG
3195,Westwood
3195,Westwood Holdings
3195,Westwood Holdings Group
3196,WHR
3196,Whirlpool
3196,Whirlpool Corporation
3196,Whirlpool Corporation Common
3197,WHX
3198,WHZ
3199,WIA
3200,WIT
3200,Wipro
3200,Wipro Limited
3200,Wipro Limited Common
3201,WIW
3202,WK
3202,Workiva
3202,Workiva Inc.
3202,Workiva Inc. Class
3203,WLH
3203,Lyon
3203,Lyon William
3203,Lyon William Homes
3204,WLK
3204,Westlake Chemical Corporation
3205,WLKP
3205,Westlake Chemical Partners
3206,WLL
3206,Whiting Petroleum
3206,Whiting Petroleum Corporation
3207,WLT
3207,"Walter Energy,"
3207,"Walter Energy, Inc."
3208,WM
3208,"Waste Management,"
3208,"Waste Management, Inc."
3209,WMB
3209,"Williams Companies,"
3209,"Williams Companies, Inc."
3210,WMC
3211,WMK
3211,Weis
3211,"Weis Markets,"
3211,"Weis Markets, Inc."
3212,WMLP
3212,Westmoreland
3212,Westmoreland Resource
3212,"Westmoreland Resource Partners,"
3213,WMS
3213,Advanced Drainage
3213,"Advanced Drainage Systems,"
3214,WMT
3215,WNC
3215,Wabash
3215,Wabash National
3215,Wabash National Corporation
3216,WNR
3216,Western Refining Inc.
3217,WNRL
3217,"Western Refining Logistics,"
3218,WNS
3218,WNS (Holdings)
3218,WNS (Holdings) Limited
3219,WOR
3219,Worthington
3219,"Worthington Industries,"
3219,"Worthington Industries, Inc."
3220,WPC
3220,W.P.
3220,W.P. Carey
3220,W.P. Carey Inc.
3221,WPG
3221,Washington Prime
3221,Washington Prime Group
3222,WPP
3222,Wausau
3222,Wausau Paper
3222,Wausau Paper Corp.
3223,WPT
3223,World Point
3223,"World Point Terminals,"
3224,WPX
3224,"WPX Energy,"
3224,"WPX Energy, Inc."
3225,WPZ
3225,Williams Partners
3225,Williams Partners L.P.
3226,WR
3226,Westar
3226,"Westar Energy,"
3226,"Westar Energy, Inc."
3227,WRB
3228,WRB-B
3229,WRE
3229,Washington Real
3229,Washington Real Estate
3230,WRI
3231,WRI-F
3232,WRT
3233,WSH
3233,Willis
3233,Willis Group
3233,Willis Group Holdings
3234,WSM
3234,Williams
3235,WSO
3235,"Watsco, Inc. Common"
3236,WSO.B
3236,"Watsco, Inc. Class"
3237,WSR
3237,Whitestone REIT
3237,Whitestone REIT Common
3238,WST
3238,West
3238,West Pharmaceutical
3238,"West Pharmaceutical Services,"
3239,WTI
3239,W&T
3239,"W&T Offshore,"
3239,"W&T Offshore, Inc."
3240,WTM
3240,White Mountains
3240,White Mountains Insurance
3241,WTR
3241,"Aqua America,"
3241,"Aqua America, Inc."
3242,WTS
3242,Watts
3242,Watts Water
3242,"Watts Water Technologies,"
3243,WTW
3243,Weight Watchers
3243,Weight Watchers International
3244,WU
3244,Western Union
3244,Western Union Company
3245,WUBA
3245,58.com
3245,58.com Inc.
3245,58.com Inc. American
3246,WWAV
3246,Whitewave
3246,Whitewave Foods
3246,Whitewave Foods Company
3247,WWE
3247,World Wrestling
3247,"World Wrestling Entertainment,"
3248,WWW
3248,Wolverine
3248,Wolverine World
3248,"Wolverine World Wide,"
3249,WX
3249,WuXi
3249,WuXi PharmaTech
3249,WuXi PharmaTech (Cayman)
3250,WY
3250,Weyerhaeuser Company Common
3251,WY-A
3251,Weyerhaeuser Company Pref
3252,WYN
3252,Wyndham
3252,Wyndham Worldwide
3252,Wyndham Worldwide Corp
3253,X
3253,United States Steel
3254,XCO
3254,EXCO
3254,"EXCO Resources,"
3254,"EXCO Resources, Inc."
3255,XEC
3255,Cimarex
3255,Cimarex Energy
3255,Cimarex Energy Co
3256,XEL
3256,Xcel
3256,Xcel Energy
3256,Xcel Energy Inc.
3257,XIN
3257,Xinyuan
3257,Xinyuan Real
3257,Xinyuan Real Estate
3258,XKE
3259,XL
3259,XL Group
3259,XL Group plc
3260,XLS
3260,Exelis
3260,Exelis Inc.
3260,Exelis Inc. Common
3261,XNY
3261,China Xiniya
3261,China Xiniya Fashion
3262,XOM
3262,Exxon
3262,Exxon Mobil
3262,Exxon Mobil Corporation
3263,XON
3263,Intrexon
3263,Intrexon Corporation
3263,Intrexon Corporation Common
3264,XO
3264,XOXO
3264,"XO Group,"
3264,"XO Group, Inc."
3265,XPO
3265,"XPO Logistics,"
3265,"XPO Logistics, Inc."
3266,XRM
3266,Xerium
3266,"Xerium Technologies,"
3266,"Xerium Technologies, Inc."
3267,XRS
3267,TAL Education
3267,TAL Education Group
3268,XRX
3268,Xerox
3268,Xerox Corporation
3268,Xerox Corporation Common
3269,XUE
3269,Xueda
3269,Xueda Education
3269,Xueda Education Group
3270,XYL
3270,Xylem
3270,Xylem Inc.
3270,Xylem Inc. Common
3271,Y
3271,Alleghany
3271,Alleghany Corporation
3271,Alleghany Corporation Common
3272,YDKN
3272,Yadkin
3272,Yadkin Financial
3272,Yadkin Financial Corporation
3273,YELP
3273,Yelp Inc.
3273,Yelp Inc. Class
3274,YGE
3274,Yingli
3274,Yingli Green
3274,Yingli Green Energy
3275,YOKU
3275,Youku
3275,Youku Tudou
3275,Youku Tudou Inc.
3276,YPF
3276,YPF Sociedad
3276,YPF Sociedad Anonima
3277,YUM
3277,"Yum! Brands,"
3277,"Yum! Brands, Inc."
3278,"YuMe, Inc."
3278,"YuMe, Inc. Common"
3279,YZC
3279,Yanzhou
3279,Yanzhou Coal
3279,Yanzhou Coal Mining
3280,ZA
3280,Zuoan
3280,Zuoan Fashion
3280,Zuoan Fashion Limited
3281,ZAYO
3281,Zayo Group
3281,"Zayo Group Holdings,"
3282,ZB-A
3282,Zions Bancorporation Depositary
3283,ZB-F
3284,ZB-G
3285,ZB-H
3286,ZBK
3286,Zions Bancorporation 6.95%
3287,ZEN
3287,Zendesk
3287,"Zendesk, Inc."
3287,"Zendesk, Inc. Common"
3288,ZEP
3288,Zep Inc.
3288,Zep Inc. Common
3289,ZF
3289,"Zweig Fund,"
3289,"Zweig Fund, Inc."
3290,ZFC
3290,ZAIS
3290,ZAIS Financial
3290,ZAIS Financial Corp.
3291,ZMH
3291,"Zimmer Holdings,"
3291,"Zimmer Holdings, Inc."
3292,ZNH
3292,China Southern
3292,China Southern Airlines
3293,ZOES
3293,Zoe's
3293,"Zoe's Kitchen,"
3293,"Zoe's Kitchen, Inc."
3294,ZPIN
3294,Zhaopin
3294,Zhaopin Limited
3294,Zhaopin Limited American
3295,ZQK
3295,Quiksilver
3295,"Quiksilver, Inc."
3295,"Quiksilver, Inc. Common"
3296,ZTR
3296,Zweig Total
3296,Zweig Total Return
3297,ZTS
3297,Zoetis
3297,Zoetis Inc.
3297,Zoetis Inc. Class
3298,ZX
3298,China Zenix
3298,China Zenix Auto
